Id,Sales
4122,0.0
4123,0.0
4124,0.0
4125,0.0
4126,0.0
4127,0.0
4128,0.0
4129,0.0
4130,0.0
4131,0.0
4132,0.0
4133,0.0
4134,0.0
4135,0.0
4136,0.0
4137,0.0
4138,0.0
4139,0.0
4140,0.0
4141,0.0
4142,0.0
4143,0.0
4144,0.0
4145,1432.13
4146,0.0
4147,0.0
4148,0.0
4149,0.0
4150,0.0
4151,0.0
4152,0.0
4153,0.0
4154,0.0
4155,0.0
4156,0.0
4157,0.0
4158,0.0
4159,0.0
4160,10479.72
4161,0.0
4162,0.0
4163,0.0
4164,0.0
4165,0.0
4166,0.0
4167,0.0
4168,0.0
4169,0.0
4170,0.0
4171,0.0
4172,0.0
4173,0.0
4174,0.0
4175,0.0
4176,0.0
4177,0.0
4178,0.0
4179,0.0
4180,0.0
4181,0.0
4182,0.0
4183,0.0
4184,0.0
4185,0.0
4186,0.0
4187,0.0
4188,0.0
4189,0.0
4190,0.0
4191,0.0
4192,0.0
4193,0.0
4194,0.0
4195,0.0
4196,0.0
4197,0.0
4198,0.0
4199,0.0
4200,0.0
4201,0.0
4202,0.0
4203,0.0
4204,0.0
4205,0.0
4206,0.0
4207,0.0
4208,0.0
4209,0.0
4210,0.0
4211,0.0
4212,0.0
4213,0.0
4214,0.0
4215,0.0
4216,0.0
4217,0.0
4218,0.0
4219,0.0
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,2638.475
4225,0.0
4226,0.0
4227,0.0
4228,0.0
4229,0.0
4230,0.0
4231,0.0
4232,0.0
4233,0.0
4234,0.0
4235,0.0
4236,0.0
4237,0.0
4238,0.0
4239,0.0
4240,0.0
4241,0.0
4242,0.0
4243,0.0
4244,0.0
4245,0.0
4246,0.0
4247,0.0
4248,0.0
4249,0.0
4250,0.0
4251,0.0
4252,0.0
4253,0.0
4254,0.0
4255,0.0
4256,0.0
4257,0.0
4258,0.0
4259,0.0
4260,0.0
4261,0.0
4262,0.0
4263,0.0
4264,0.0
4265,12132.815
4266,4227.69
4267,0.0
4268,0.0
4269,0.0
4270,0.0
4271,0.0
4272,0.0
4273,0.0
4274,0.0
4275,0.0
4276,0.0
4277,0.0
4278,0.0
4279,0.0
4280,0.0
4281,4389.25
4282,3790.785
4283,6163.3
4284,3127.665
4285,6298.98
4286,4609.155
4287,5787.605
4288,6082.795
4289,4230.535
4290,3424.63
4291,5290.615
4292,5140.62
4293,3972.535
4294,5633.725
4295,5252.03
4296,3147.005
4297,4252.185
4298,6860.9
4299,8237.92
4300,6850.21
4301,6586.065
4302,4071.835
4303,5304.745
4304,2140.025
4305,7876.04
4306,7598.67
4307,9577.075
4308,5814.325
4309,2499.56
4310,5669.33
4311,5979.825
4312,7979.125
4313,4481.895
4314,5502.245
4315,5053.465
4316,5964.43
4317,2365.73
4318,7376.57
4319,3945.975
4320,7209.21
4321,7237.08
4322,3499.735
4323,7729.335
4324,5875.865
4325,4935.695
4326,3671.53
4327,6955.075
4328,9991.56
4329,5751.915
4330,5054.365
4331,8270.795
4332,7754.04
4333,5535.665
4334,6855.63
4335,2339.96
4336,2182.37
4337,5100.34
4338,6043.475
4339,8518.705
4340,7820.505
4341,3880.155
4342,7759.435
4343,7866.28
4344,5110.95
4345,2911.63
4346,10423.595
4347,3565.12
4348,4421.68
4349,7495.435
4350,5386.135
4351,5608.745
4352,2775.65
4353,5389.4
4354,4521.74
4355,5111.305
4356,8064.525
4357,7078.415
4358,4925.355
4359,3223.9
4360,7511.185
4361,11074.15
4362,4915.665
4363,2831.005
4364,6428.595
4365,5885.525
4366,7175.185
4367,8880.77
4368,2243.785
4369,7323.81
4370,4368.555
4371,5870.27
4372,6290.685
4373,2463.875
4374,5593.42
4375,5057.055
4376,7409.795
4377,7812.025
4378,4353.245
4379,4425.1
4380,6757.185
4381,6334.255
4382,5355.41
4383,6961.415
4384,4345.475
4385,6504.26
4386,4314.865
4387,2929.735
4388,5084.045
4389,6506.34
4390,6268.72
4391,6524.69
4392,7803.685
4393,4073.36
4394,7410.235
4395,3098.525
4396,3744.395
4397,8078.665
4398,6019.545
4399,7049.735
4400,9373.145
4401,5903.335
4402,5257.95
4403,6861.775
4404,7531.775
4405,3995.815
4406,2794.815
4407,5248.105
4408,4519.46
4409,5644.62
4410,4151.76
4411,5401.965
4412,6317.24
4413,6543.03
4414,5946.45
4415,2902.28
4416,6441.16
4417,6779.51
4418,3467.245
4419,5565.56
4420,3169.03
4421,5296.455
4422,3352.35
4423,3883.795
4424,4437.93
4425,7155.12
4426,6347.18
4427,7161.39
4428,10190.62
4429,3888.275
4430,4843.58
4431,10324.055
4432,5224.96
4433,7933.815
4434,6429.465
4435,4907.195
4436,5946.92
4437,4236.835
4438,4371.66
4439,7758.89
4440,4913.715
4441,2858.95
4442,3251.315
4443,7428.67
4444,9120.1
4445,5866.02
4446,6891.81
4447,3892.125
4448,2457.6
4449,1847.19
4450,3476.07
4451,5254.65
4452,7081.185
4453,5653.06
4454,6678.39
4455,7680.97
4456,7333.835
4457,6807.69
4458,5010.6
4459,7663.9725
4460,9135.005
4461,3641.854166666666
4462,5515.572828282828
4463,4951.165
4464,6213.925
4465,3106.645
4466,5415.109242424243
4467,4667.54
4468,8113.85
4469,5636.695
4470,7297.42
4471,6824.03
4472,4526.525
4473,7158.565
4474,16757.975
4475,8352.85
4476,3400.63
4477,3248.425
4478,6035.8
4479,8766.31
4480,4440.34
4481,9004.515
4482,16360.53
4483,4594.535
4484,2301.2
4485,9905.785
4486,3029.1
4487,6795.92
4488,3397.235
4489,5790.565
4490,0.0
4491,7301.545
4492,5465.43
4493,5389.535
4494,9108.05
4495,5674.59
4496,5665.63
4497,7088.8
4498,5470.645
4499,6682.375
4500,9058.22
4501,4819.085
4502,5596.41
4503,4137.05
4504,3256.905
4505,4813.97
4506,4684.475
4507,4602.75
4508,8332.315
4509,7130.15
4510,7906.3
4511,4304.665
4512,3911.845
4513,4035.205
4514,5137.765
4515,5611.535
4516,2772.02
4517,7017.275
4518,5455.27
4519,7154.54
4520,5276.995
4521,3986.455
4522,3305.81
4523,2516.275
4524,8359.02
4525,5700.015
4526,6001.365
4527,11303.145
4528,6982.02
4529,4295.085
4530,5007.015
4531,2360.175
4532,3909.105
4533,3982.26
4534,3484.775
4535,8259.93
4536,4139.57
4537,8458.9
4538,10613.275
4539,5467.14
4540,5578.885
4541,4544.72
4542,4833.275
4543,4817.86
4544,10918.22
4545,5953.515
4546,6560.63
4547,3415.235
4548,5098.99
4549,5349.615
4550,7782.795
4551,6305.815
4552,5193.55
4553,6064.42
4554,4206.22
4555,7474.24
4556,6219.775
4557,6232.02
4558,8977.625
4559,6597.835
4560,8562.565
4561,3118.76
4562,5404.86
4563,4548.045
4564,8309.44
4565,7132.04
4566,7207.965
4567,5948.18
4568,7489.15
4569,4683.185
4570,6200.85
4571,5984.315
4572,2896.185
4573,12643.105
4574,17540.43
4575,7076.83
4576,6263.41
4577,6907.73
4578,7820.445
4579,7610.855
4580,2847.32
4581,4392.14
4582,5330.505
4583,7983.64
4584,2396.915
4585,4139.175
4586,4868.03
4587,4710.44
4588,4558.395
4589,2779.545
4590,2813.69
4591,6329.32
4592,3269.375
4593,4700.795
4594,5607.075
4595,4776.725
4596,8851.09
4597,11534.75
4598,4636.92
4599,7316.18
4600,6179.685
4601,10094.37
4602,5342.715
4603,2649.875
4604,5117.695
4605,10668.58
4606,4301.79
4607,6725.305
4608,1982.45
4609,3703.545
4610,6537.795
4611,6805.485
4612,5378.03
4613,8523.535
4614,8013.49
4615,7850.89
4616,3538.965
4617,10724.81
4618,1874.4
4619,3357.74
4620,6118.325
4621,4548.375
4622,10090.075
4623,2520.115
4624,4794.245
4625,5178.94
4626,7828.15
4627,9630.23
4628,4736.79
4629,2877.55
4630,7586.72
4631,9940.18
4632,4636.18
4633,5044.505
4634,9067.205
4635,5420.895
4636,4938.955
4637,3535.12
4638,7262.35
4639,3927.08
4640,13144.98
4641,7348.61
4642,15841.34
4643,6413.205
4644,4153.37
4645,2051.68
4646,6085.27
4647,6110.245
4648,4983.57
4649,9032.71
4650,5307.86
4651,2470.07
4652,6972.725
4653,3394.15
4654,9451.96
4655,7432.435
4656,7216.325
4657,8023.28
4658,4613.84
4659,7190.655
4660,7678.36
4661,4878.65
4662,6063.31
4663,4118.415
4664,9477.795
4665,5809.165
4666,3314.89
4667,5055.86
4668,7875.155
4669,5358.315
4670,3889.515
4671,4916.7
4672,5317.815
4673,4233.945
4674,4837.77
4675,9544.32
4676,4470.39
4677,3237.86
4678,6420.09
4679,4533.38
4680,2784.985
4681,4635.005
4682,7852.72
4683,7010.385
4684,10004.3
4685,7951.505
4686,6801.815
4687,5556.945
4688,4043.82
4689,9612.085
4690,6855.4
4691,6738.98
4692,4947.565
4693,5171.425
4694,4701.24
4695,2131.16
4696,11984.925
4697,5611.52
4698,5678.76
4699,4670.57
4700,1373.625
4701,7654.955
4702,5804.88
4703,5766.695
4704,3659.29
4705,6949.705
4706,4896.425
4707,4098.205
4708,9748.94
4709,4166.105
4710,4944.32
4711,3635.18
4712,2617.875
4713,4551.23
4714,12707.14
4715,5051.285
4716,5109.785
4717,4935.985
4718,3362.56
4719,3244.31
4720,5618.235
4721,2696.29
4722,9605.85
4723,5559.175
4724,2855.165
4725,8187.52
4726,2310.355
4727,3391.52
4728,8417.845
4729,7886.49
4730,8365.985
4731,2297.71
4732,4718.105
4733,4124.63
4734,3690.905
4735,16195.63
4736,10417.065
4737,4754.46
4738,3048.235
4739,5074.96
4740,3892.125
4741,2500.93
4742,7276.47
4743,4630.605
4744,6107.495
4745,6854.725
4746,4875.01
4747,4833.56
4748,5472.31
4749,7313.265
4750,6675.175
4751,2605.81
4752,5521.945
4753,6919.585
4754,8445.815
4755,5653.475
4756,7180.555
4757,2308.655
4758,8411.825
4759,4846.2455360750355
4760,2628.74
4761,4223.766300427351
4762,4133.015
4763,4424.074328227329
4764,6678.91
4765,3597.89
4766,8123.765
4767,4458.38
4768,6960.915
4769,8238.425
4770,4492.6
4771,7274.58
4772,6070.9
4773,2606.085
4774,9833.455
4775,3579.325
4776,3244.43
4777,6297.875
4778,12906.305
4779,9090.086166666666
4780,4147.665
4781,4690.315
4782,6807.886666666666
4783,6831.041666666668
4784,4242.145
4785,7787.55
4786,3129.25
4787,4776.96
4788,3941.2
4789,3446.375
4790,2509.8135714285713
4791,7743.035
4792,6177.855
4793,4629.995
4794,5036.680654761904
4795,7523.205
4796,7946.565
4797,4662.965
4798,4862.404821428571
4799,4800.835
4800,7003.955
4801,4837.277321428572
4802,2236.71
4803,5223.755
4804,7945.01
4805,5835.715
4806,5299.685
4807,2409.91
4808,8401.49
4809,2718.745
4810,8168.015
4811,5070.76
4812,4290.975
4813,7791.18
4814,3633.575
4815,4213.695
4816,8918.78
4817,2404.09
4818,6086.39
4819,9231.38
4820,6782.235
4821,2435.08
4822,4872.485
4823,3800.4916666666663
4824,2191.3573333333334
4825,4666.585888278388
4826,6087.315
4827,4779.855
4828,4052.705
4829,5306.0
4830,5270.045
4831,10233.895
4832,4615.245
4833,6001.37
4834,3992.115
4835,5913.202625000001
4836,6528.41
4837,5504.555
4838,7505.415
4839,8866.373333333333
4840,7498.765
4841,4811.55
4842,4968.13
4843,2637.6010416666663
4844,5170.645
4845,8277.67
4846,6814.691468253968
4847,5909.93
4848,13804.06
4849,3208.9663466036886
4850,5172.1
4851,4098.832585394677
4852,7949.75
4853,9083.655
4854,6914.985
4855,7520.075
4856,7124.38
4857,11556.75
4858,6189.185
4859,5281.28
4860,2415.4370833333332
4861,4810.15
4862,3519.39
4863,2985.6158333333337
4864,6886.705
4865,17660.965
4866,5056.205
4867,3224.47
4868,4465.0725
4869,3858.43
4870,5893.565
4871,1861.135
4872,5901.88
4873,6049.085
4874,3126.285
4875,10525.255
4876,10249.325
4877,4204.775
4878,5802.335
4879,3649.9
4880,3925.755
4881,3825.905
4882,8848.445
4883,3895.385
4884,3949.385
4885,5180.285
4886,5407.975
4887,6084.44
4888,6900.95
4889,2599.41
4890,7679.585
4891,6351.505
4892,4893.655
4893,3763.16
4894,3584.48
4895,4285.085
4896,4579.335
4897,9070.92
4898,4139.585
4899,3390.905
4900,6214.57
4901,4730.91
4902,5691.25
4903,5034.785
4904,5662.275
4905,9995.895
4906,6638.6
4907,5839.92
4908,3424.785
4909,4276.6
4910,6689.36
4911,3787.555
4912,4418.5
4913,5256.38
4914,12163.395
4915,6941.845
4916,4329.11
4917,5771.85
4918,4385.07
4919,6062.555
4920,5706.42
4921,9121.29
4922,6603.23
4923,4763.715
4924,4241.125
4925,2051.695
4926,3950.285
4927,19820.145
4928,1910.6
4929,4625.09
4930,6664.53
4931,7048.25
4932,7476.15
4933,7913.655
4934,5671.445
4935,6837.135
4936,2687.025
4937,7075.025
4938,3664.12
4939,6070.315
4940,9266.775
4941,3822.335
4942,8763.825
4943,5916.915
4944,2720.295
4945,5918.33
4946,6344.09
4947,2595.7509090909093
4948,7839.61
4949,6294.83
4950,4193.01
4951,9409.78
4952,7566.87
4953,7219.105
4954,4173.925909090909
4955,3467.41
4956,4842.03
4957,0.0
4958,5942.4
4959,2392.6024999999995
4960,5647.89125
4961,2782.6092820512818
4962,4969.23
4963,5528.452916666667
4964,4348.39
4965,5065.42
4966,8185.615
4967,5148.0975
4968,7969.43
4969,5663.915
4970,5819.299
4971,8857.025
4972,6747.27
4973,4232.64
4974,5318.525
4975,4838.425
4976,5155.3
4977,11973.27
4978,5724.535
4979,5561.0
4980,8999.985
4981,6347.445
4982,2010.685
4983,8564.41
4984,7873.425
4985,6209.705
4986,7104.708333333334
4987,6393.09
4988,7956.79
4989,5027.960194444445
4990,4212.438928571429
4991,3228.29375
4992,5915.424375
4993,7512.435
4994,2816.3445833333335
4995,7528.365
4996,6679.25
4997,4831.595
4998,6877.86
4999,4312.085
5000,7011.88
5001,2231.34
5002,4414.75525
5003,4568.345
5004,3693.62
5005,6192.7418333333335
5006,7215.6
5007,7940.69
5008,5660.63
5009,3969.4
5010,5666.49
5011,6458.225
5012,7201.61
5013,2899.585
5014,2580.1625
5015,8764.015
5016,5595.0
5017,3717.1
5018,7433.25
5019,7310.325
5020,6529.85
5021,4661.805
5022,1932.525
5023,6020.995
5024,5565.325
5025,4942.615
5026,8954.63
5027,6850.435
5028,3343.015
5029,5809.49
5030,2873.775
5031,1042.375
5032,5918.84
5033,8638.755
5034,5305.455
5035,4266.93
5036,3211.81
5037,5234.875
5038,7959.88
5039,5821.76
5040,8935.28
5041,4420.16
5042,4031.05
5043,3333.545
5044,6214.605
5045,3155.045
5046,2126.695
5047,4169.77
5048,3497.69
5049,7248.5
5050,4328.055
5051,4866.335
5052,5172.19
5053,7638.115
5054,4653.525
5055,3652.11
5056,8917.06
5057,8432.345
5058,6809.52
5059,2178.61
5060,5158.195
5061,4843.11
5062,3497.595
5063,8817.12
5064,9646.9
5065,5834.045
5066,5787.28
5067,5613.0
5068,7311.65
5069,11554.895
5070,3045.805
5071,3829.43
5072,4350.785
5073,5679.615
5074,5212.595
5075,8086.16
5076,6338.245
5077,6339.12
5078,2552.315
5079,6316.08
5080,5882.135
5081,3327.505
5082,5823.175
5083,3219.4
5084,6912.215
5085,5313.245
5086,5392.935
5087,6215.595
5088,3994.545
5089,4847.265
5090,6667.875
5091,4667.86
5092,8186.51
5093,5200.245
5094,8235.89
5095,4814.23
5096,3439.515
5097,7936.865
5098,2556.435
5099,9755.105
5100,5388.27
5101,4764.425
5102,6797.195
5103,4628.075
5104,3783.655
5105,5376.085
5106,2586.43
5107,2805.77
5108,5507.515
5109,5832.095
5110,10377.44
5111,5747.645
5112,5682.955
5113,3854.735
5114,5644.55
5115,2867.83
5116,10260.815
5117,6538.745
5118,13120.14
5119,5277.005
5120,4530.97
5121,6818.555
5122,6857.825
5123,2992.665
5124,8625.87
5125,7101.69
5126,5357.69
5127,5832.83
5128,4062.9
5129,2677.495
5130,5456.625
5131,3340.855
5132,2752.395
5133,7571.255
5134,5750.21
5135,20843.63
5136,6958.55
5137,4019.955
5138,5597.085
5139,8048.645
5140,4565.815
5141,5729.405
5142,5135.98
5143,6974.47
5144,6433.83
5145,3977.275
5146,4697.77
5147,6301.36
5148,6240.075
5149,5781.1
5150,6524.78
5151,4356.575
5152,4510.46
5153,5055.42
5154,7865.14
5155,8780.105
5156,6861.695
5157,5981.81
5158,3580.545
5159,5899.51
5160,3593.71
5161,6967.225
5162,7799.95
5163,8242.6
5164,4328.815
5165,3625.03
5166,4209.155
5167,6034.14
5168,8364.1
5169,5883.465
5170,4690.98
5171,4329.485
5172,6444.63
5173,3275.42
5174,6615.825
5175,3417.41
5176,6063.53
5177,6209.225
5178,4693.9
5179,6427.45
5180,4870.015
5181,3863.89
5182,5466.735
5183,6479.82
5184,9408.03
5185,5180.495
5186,5950.275
5187,6282.215
5188,7840.055
5189,5604.995
5190,7262.71
5191,3913.49
5192,4057.47
5193,4731.58
5194,6151.45
5195,7947.915
5196,6445.23
5197,4156.88
5198,6053.225
5199,5931.93
5200,7637.075
5201,3742.3
5202,10764.835
5203,3844.07
5204,5645.735
5205,6984.805
5206,4512.91
5207,4599.47
5208,6056.63
5209,5961.85
5210,4690.56
5211,4314.17
5212,6584.705
5213,6578.26
5214,4080.47
5215,3960.085
5216,6643.025
5217,9071.8
5218,5622.805
5219,3951.435
5220,6397.065
5221,5730.17
5222,6727.085
5223,7007.075
5224,3738.945
5225,6949.725
5226,5021.745
5227,5923.57
5228,6322.215
5229,5227.47
5230,5878.81
5231,4466.695
5232,5931.085
5233,7762.455
5234,4388.455
5235,4179.82
5236,5515.31
5237,4941.02
5238,5180.26
5239,7194.015
5240,5566.555
5241,6086.865
5242,4351.53
5243,4490.28
5244,5051.68
5245,7428.335
5246,6394.835
5247,6907.505
5248,6867.58
5249,5129.755
5250,7180.745
5251,4665.435
5252,5675.08
5253,7005.5
5254,5854.64
5255,8116.475
5256,6683.625
5257,6145.125
5258,5310.505
5259,6701.005
5260,6310.82
5261,5142.14
5262,3974.345
5263,4557.645
5264,5647.77
5265,6033.525
5266,4860.64
5267,6577.975
5268,5866.225
5269,5379.81
5270,4913.625
5271,4345.455
5272,5544.255
5273,6143.3
5274,5109.535
5275,4920.11
5276,4405.625
5277,5452.68
5278,2968.265
5279,6146.965
5280,3979.875
5281,7094.965
5282,5663.555
5283,5133.425
5284,7506.33
5285,3202.575
5286,4985.77
5287,8598.515
5288,5750.345
5289,6949.7
5290,6489.225
5291,4786.44
5292,5560.58
5293,5307.195
5294,6241.35
5295,8693.535
5296,5705.415
5297,2618.71
5298,4590.125
5299,7400.255
5300,7793.675
5301,5743.33
5302,5974.53
5303,4298.525
5304,4675.75
5305,3011.185
5306,4027.39
5307,5693.445
5308,5582.195
5309,6709.675
5310,12559.54
5311,7112.26
5312,7467.58
5313,6986.47
5314,4360.14
5315,7946.71
5316,8546.345
5317,5266.57
5318,5946.78
5319,4323.72
5320,6041.5
5321,3788.225
5322,5045.455
5323,4235.135
5324,7615.29
5325,6430.455
5326,6911.05
5327,6718.195
5328,5391.37
5329,6350.65
5330,15485.69
5331,7993.21
5332,4423.87
5333,2629.94
5334,5202.495
5335,7649.755
5336,5121.79
5337,11666.845
5338,18474.295
5339,3301.795
5340,3972.945
5341,6883.11
5342,3992.595
5343,7515.33
5344,5324.935
5345,6095.86
5346,0.0
5347,6015.93
5348,6179.965
5349,6614.27
5350,6679.755
5351,5848.65
5352,6116.995
5353,5488.7
5354,4269.045
5355,4434.585
5356,6962.97
5357,4808.465
5358,5161.915
5359,5999.5
5360,4550.145
5361,4249.015
5362,5500.815
5363,5250.775
5364,7924.495
5365,6890.74
5366,6790.095
5367,6064.055
5368,3207.55
5369,5314.745
5370,5839.49
5371,4508.98
5372,4018.065
5373,7828.835
5374,5509.66
5375,7913.685
5376,5666.88
5377,4629.245
5378,4354.36
5379,4223.925
5380,7957.715
5381,4987.45
5382,7994.745
5383,12279.575
5384,6334.715
5385,5275.405
5386,4614.4
5387,4047.855
5388,6270.315
5389,3378.805
5390,4639.865
5391,8229.975
5392,4757.73
5393,11885.705
5394,9638.13
5395,4519.58
5396,5673.13
5397,5527.685
5398,6173.34
5399,4648.845
5400,8798.28
5401,6151.75
5402,6567.015
5403,4745.86
5404,6170.45
5405,4768.285
5406,8797.06
5407,5769.005
5408,5353.105
5409,6329.625
5410,5449.555
5411,6825.345
5412,8373.03
5413,5714.66
5414,7976.585
5415,6551.6866666666665
5416,7097.17
5417,4823.315
5418,4547.605
5419,4855.125
5420,7088.665
5421,5767.425
5422,5876.175
5423,5240.88
5424,7500.52
5425,4636.075
5426,6947.925
5427,5437.44
5428,3462.41
5429,10570.41
5430,14022.94
5431,5938.61
5432,5931.14
5433,6465.4
5434,8143.235
5435,8974.625
5436,5605.245
5437,6106.295
5438,5431.005
5439,7058.425
5440,3931.25
5441,4876.615
5442,4802.6
5443,4857.005
5444,6620.705
5445,3396.6
5446,3653.83
5447,6067.475
5448,3780.765
5449,3606.765
5450,5091.725
5451,4630.065
5452,7715.98
5453,7889.225
5454,6258.77
5455,5454.14
5456,5403.53
5457,9470.575
5458,6037.14
5459,4980.265
5460,4599.53
5461,7514.465
5462,4350.235
5463,5544.395
5464,3267.7
5465,4097.15
5466,5842.195
5467,5604.205
5468,5365.835
5469,8200.44
5470,8326.155
5471,9652.11
5472,5068.025
5473,9153.095
5474,3127.295
5475,4320.91
5476,5196.715
5477,3624.65
5478,7151.58
5479,4489.8
5480,4855.445
5481,8226.96
5482,8646.425
5483,6750.605
5484,4465.43
5485,4345.235
5486,7787.595
5487,6476.65
5488,4831.805
5489,4914.89
5490,6327.6
5491,6995.21
5492,4570.315
5493,4481.41
5494,5976.52
5495,7015.56
5496,11841.875
5497,5064.285
5498,12715.375
5499,5931.3
5500,4711.74
5501,3347.615
5502,5030.515
5503,5238.065
5504,4523.585
5505,7366.28
5506,5343.9
5507,3977.905
5508,6536.825
5509,3468.3
5510,6641.27
5511,6000.205
5512,6050.745
5513,7116.055
5514,4263.07
5515,7857.675
5516,6047.155
5517,4535.905
5518,5310.075
5519,4942.95
5520,8591.915
5521,5539.945
5522,3935.05
5523,6198.45
5524,7303.665
5525,6452.325
5526,4965.95
5527,7354.755
5528,4914.785
5529,5495.015
5530,5372.655
5531,8422.905
5532,4714.43
5533,4702.57
5534,5648.805
5535,4635.005
5536,3486.875
5537,4594.29
5538,7874.315
5539,7694.185
5540,9815.76
5541,8974.995
5542,7441.23
5543,5259.585
5544,4687.535
5545,9320.525
5546,8283.465
5547,5854.81
5548,7087.22
5549,7997.525
5550,4507.79
5551,3407.08
5552,8064.43
5553,5916.19
5554,5182.025
5555,5299.975
5556,1965.79
5557,8599.735
5558,6377.38
5559,6196.15
5560,4859.235
5561,5471.535
5562,5565.32
5563,5650.31
5564,5763.95
5565,4591.745
5566,4344.25
5567,3008.96
5568,2699.37
5569,6012.34
5570,16252.35
5571,4672.6
5572,5254.62
5573,5475.525
5574,4757.27
5575,4652.825
5576,4908.21
5577,3592.83
5578,6506.065
5579,5780.295
5580,3661.355
5581,7094.565
5582,3886.405
5583,4472.665
5584,7540.575
5585,6544.145
5586,8352.215
5587,4058.48
5588,5226.745
5589,4114.605
5590,4831.07
5591,11807.43
5592,7922.71
5593,6000.585
5594,3936.71
5595,4314.845
5596,5362.24
5597,3669.165
5598,7893.59
5599,4291.38
5600,4603.22
5601,6552.33
5602,4436.375
5603,4725.655
5604,4625.795
5605,7187.465
5606,6055.39
5607,3587.05
5608,4645.975
5609,6087.79
5610,7513.73
5611,7538.87
5612,6106.98
5613,3989.66
5614,6816.62
5615,4958.405
5616,4502.645
5617,6734.565
5618,6513.17
5619,5589.745
5620,4661.275
5621,5494.475
5622,7473.55
5623,5418.9
5624,5618.735
5625,6759.785
5626,4424.41
5627,8331.62
5628,5677.74
5629,4477.95
5630,9342.47
5631,4695.245
5632,2910.145
5633,7113.325
5634,7636.475
5635,7312.08
5636,4787.985
5637,5096.71
5638,5527.865
5639,6104.58
5640,5299.86
5641,7096.705
5642,2593.11
5643,5139.475
5644,5525.26
5645,4153.455
5646,4169.62
5647,6260.0
5648,6029.425
5649,4426.15
5650,6678.935
5651,5512.735
5652,7725.085
5653,4973.75
5654,5900.695
5655,4872.745
5656,6163.045
5657,7360.665
5658,3718.21
5659,7359.91
5660,6708.615
5661,6007.24
5662,4466.48
5663,3197.4
5664,6515.5
5665,5415.34
5666,7214.635
5667,5811.965
5668,4428.755
5669,7151.01
5670,5035.95
5671,4943.345
5672,7064.49
5673,4775.51
5674,7206.0
5675,8856.25
5676,6640.64
5677,3801.35
5678,4520.665
5679,3744.45
5680,2829.275
5681,6983.22
5682,5059.895
5683,8074.665
5684,4397.335
5685,6222.645
5686,6314.135
5687,8956.935
5688,4458.855
5689,5342.57
5690,4359.805
5691,6378.67
5692,5378.98
5693,6423.83
5694,7194.85
5695,8572.18
5696,5620.93
5697,6178.42
5698,5652.255
5699,4064.25
5700,5109.165
5701,8854.805
5702,7514.46
5703,6289.19
5704,15523.245
5705,5225.67
5706,4894.69
5707,5095.835
5708,7421.695
5709,7819.99
5710,5560.515
5711,6464.535
5712,6743.12
5713,6812.855
5714,5448.245
5715,4709.675
5716,4354.135
5717,4464.6
5718,3366.56
5719,4133.53
5720,7070.945
5721,13684.16
5722,5117.44
5723,4143.5
5724,6296.795
5725,3665.175
5726,5833.305
5727,3870.745
5728,7237.525
5729,5559.25
5730,5889.31
5731,10632.97
5732,11131.71
5733,6137.155
5734,5945.116666666666
5735,3264.785
5736,5331.46
5737,4905.545
5738,7316.26
5739,4330.475
5740,3654.035
5741,4893.05
5742,5432.93
5743,6953.795
5744,5465.29
5745,3838.75
5746,6480.39
5747,6173.465
5748,5890.65
5749,3654.485
5750,3277.515
5751,6527.23
5752,4109.725
5753,8534.105
5754,4133.15
5755,4208.305
5756,6080.525
5757,5211.64
5758,4177.28
5759,5347.915
5760,5642.865
5761,7710.185
5762,7470.54
5763,5236.07
5764,3724.81
5765,4440.4
5766,8267.43
5767,4421.095
5768,5192.665
5769,6215.535
5770,10667.415
5771,6216.54
5772,5473.61
5773,6197.985
5774,4046.8
5775,7906.3
5776,4481.67
5777,9420.415
5778,5654.415
5779,4522.01
5780,9272.205
5781,4175.395
5782,6228.665
5783,16802.09
5784,3806.25
5785,4838.83
5786,8821.94
5787,6053.185
5788,6000.5
5789,6469.565
5790,4933.94
5791,6159.64
5792,3959.97
5793,7430.595
5794,4836.5
5795,5661.53
5796,5860.35
5797,4361.365
5798,6250.38
5799,5435.775
5800,3555.625
5801,7591.36
5802,9122.51
5803,3593.11
5804,6029.96
5805,5687.235
5806,4554.865
5807,7764.66
5808,5656.93
5809,8329.805
5810,4392.59
5811,4303.37
5812,5881.012
5813,3610.925
5814,6120.345
5815,3554.57
5816,5165.43
5817,4409.51
5818,5244.26
5819,4888.635
5820,5688.355
5821,5740.275
5822,7075.09
5823,5313.175
5824,6714.51625
5825,5865.125
5826,7291.02
5827,7632.46
5828,6393.6075
5829,3033.715
5830,5289.975
5831,6142.3875
5832,4439.415
5833,9750.095
5834,5219.33
5835,5916.26
5836,8567.095
5837,5745.695
5838,3741.92
5839,8454.98
5840,8845.885
5841,5161.085
5842,6084.29
5843,8411.98
5844,5764.085
5845,4740.38
5846,6515.445
5847,4997.2
5848,5369.48
5849,6585.66
5850,4483.09
5851,5842.7
5852,6417.54
5853,6637.125
5854,6469.255
5855,4907.235
5856,5773.325
5857,3488.21
5858,6434.46
5859,6106.64
5860,5294.72
5861,5394.225
5862,5265.565
5863,7858.115
5864,5154.35
5865,4321.045
5866,5321.735
5867,6161.055
5868,5693.88
5869,4366.505
5870,3714.655
5871,5815.53
5872,6810.43
5873,4568.97
